0.000000000000000000e+00,5.202630309905445394e+00,4.864896638454441202e-02
1.000000000000000000e+00,5.202630309905445394e+00,4.864896638454441202e-02
2.000000000000000000e+00,5.202632981927253653e+00,4.864671314096682964e-02
3.000000000000000000e+00,5.202631269538673386e+00,4.864874037165956705e-02
4.000000000000000000e+00,5.202623942855479910e+00,4.865561497861561197e-02
5.000000000000000000e+00,5.202610099195248416e+00,4.866631216365022855e-02
6.000000000000000000e+00,5.202589834759520748e+00,4.867846789649415279e-02
7.000000000000000000e+00,5.202581442684542701e+00,4.868252470170433138e-02
8.000000000000000000e+00,5.202580578140728385e+00,4.868281265226210436e-02
9.000000000000000000e+00,5.202580609253005584e+00,4.868257263243767896e-02
1.000000000000000000e+01,5.202581409449589245e+00,4.868188626979361860e-02
1.100000000000000000e+01,5.202582445657861321e+00,4.868101787397647456e-02
1.200000000000000000e+01,5.202587896294218694e+00,4.867601054039531749e-02
1.300000000000000000e+01,5.202594458691799595e+00,4.866984958061978950e-02
1.400000000000000000e+01,5.202597286359723405e+00,4.866718494309429932e-02
1.500000000000000000e+01,5.202595027122830729e+00,4.866973984448592916e-02
1.600000000000000000e+01,5.202587063606159745e+00,4.867707490452263114e-02
1.700000000000000000e+01,5.202572505357551336e+00,4.868806255103915598e-02
1.800000000000000000e+01,5.202551696070839782e+00,4.870016441403891144e-02
1.900000000000000000e+01,5.202543255983184345e+00,4.870407976758579088e-02
2.000000000000000000e+01,5.202542469683744564e+00,4.870431616071087266e-02
2.100000000000000000e+01,5.202542597997419804e+00,4.870402189902741513e-02
2.200000000000000000e+01,5.202543449598630687e+00,4.870330243226820427e-02
2.300000000000000000e+01,5.202544482318780972e+00,4.870243232519329279e-02
2.400000000000000000e+01,5.202551770671087539e+00,4.869583084895326430e-02
2.500000000000000000e+01,5.202559021342893608e+00,4.868840944524007591e-02
2.600000000000000000e+01,5.202561333881515537e+00,4.868629751471815342e-02
2.700000000000000000e+01,5.202558519998357944e+00,4.868937633263670239e-02
2.800000000000000000e+01,5.202549907558034370e+00,4.869716112482628395e-02
2.900000000000000000e+01,5.202534634010013370e+00,4.870841269563000453e-02
3.000000000000000000e+01,5.202513325289921831e+00,4.872041509299810530e-02
3.100000000000000000e+01,5.202510382480894258e+00,4.872178890533535034e-02
3.200000000000000000e+01,5.202509679918236429e+00,4.872197218684973241e-02
3.300000000000000000e+01,5.202509903364516575e+00,4.872162473999928217e-02
3.400000000000000000e+01,5.202510800004355396e+00,4.872087526339614200e-02
3.500000000000000000e+01,5.202511824900104997e+00,4.872000647327819761e-02
3.600000000000000000e+01,5.202518802289867850e+00,4.871366792213126934e-02
3.700000000000000000e+01,5.202525545337749691e+00,4.870679119034896504e-02
3.800000000000000000e+01,5.202527340101953612e+00,4.870523129213864821e-02
3.900000000000000000e+01,5.202523962897907417e+00,4.870882996907606455e-02
4.000000000000000000e+01,5.202514689254598146e+00,4.871705260725818498e-02
4.100000000000000000e+01,5.202498702220669458e+00,4.872853938636795973e-02
4.200000000000000000e+01,5.202476945899968008e+00,4.874039509620103211e-02
4.300000000000000000e+01,5.202473890152464975e+00,4.874174888808987388e-02
4.400000000000000000e+01,5.202473387521810544e+00,4.874181143843331343e-02
4.500000000000000000e+01,5.202473808397415134e+00,4.874135244318248544e-02
4.600000000000000000e+01,5.202474781212802490e+00,4.874054854832406136e-02
4.700000000000000000e+01,5.202475775292289661e+00,4.873969275046546867e-02
4.800000000000000000e+01,5.202485164953512431e+00,4.873090415723596580e-02
4.900000000000000000e+01,5.202491397856125133e+00,4.872457646884835458e-02
5.000000000000000000e+01,5.202492672168766319e+00,4.872356708970156103e-02
5.100000000000000000e+01,5.202488722739253113e+00,4.872768066706053419e-02
5.200000000000000000e+01,5.202478776423444806e+00,4.873632761008416664e-02
5.300000000000000000e+01,5.202462081720643283e+00,4.874801853795213136e-02
5.400000000000000000e+01,5.202439937281525317e+00,4.875967922222263634e-02
5.500000000000000000e+01,5.202436911589751745e+00,4.876095512463968218e-02
5.600000000000000000e+01,5.202436505025583635e+00,4.876096162860065614e-02
5.700000000000000000e+01,5.202437009012285785e+00,4.876045492882451204e-02
5.800000000000000000e+01,5.202438006837919460e+00,4.875963160206169683e-02
5.900000000000000000e+01,5.202438981994820466e+00,4.875878593449398807e-02
6.000000000000000000e+01,5.202447948830035251e+00,4.875038055271092158e-02
6.100000000000000000e+01,5.202453670074295822e+00,4.874460524695781866e-02
6.200000000000000000e+01,5.202454420960263448e+00,4.874414441184381913e-02
6.300000000000000000e+01,5.202449889803840932e+00,4.874876720811283787e-02
6.400000000000000000e+01,5.202439259619980660e+00,4.875782330154682792e-02
6.500000000000000000e+01,5.202421866187815880e+00,4.876968505050812558e-02
6.600000000000000000e+01,5.202403025402933423e+00,4.877952880411273728e-02
6.700000000000000000e+01,5.202401933543378654e+00,4.877997931135161919e-02
6.800000000000000000e+01,5.202401625473710212e+00,4.877992933497383304e-02
6.900000000000000000e+01,5.202402207672579770e+00,4.877937710295190965e-02
7.000000000000000000e+01,5.202403224579963847e+00,4.877853770409332906e-02
7.100000000000000000e+01,5.202405496862128054e+00,4.877713314560171848e-02
7.200000000000000000e+01,5.202412290469656142e+00,4.877044003292581309e-02
7.300000000000000000e+01,5.202417498381803007e+00,4.876522037219366279e-02
7.400000000000000000e+01,5.202417721820538965e+00,4.876530615713144806e-02
7.500000000000000000e+01,5.202412598436999325e+00,4.877043223313929504e-02
7.600000000000000000e+01,5.202401273613905808e+00,4.877988104606750808e-02
7.700000000000000000e+01,5.202383194688575685e+00,4.879187816684538853e-02
7.800000000000000000e+01,5.202364079186005519e+00,4.880150355623580349e-02
7.900000000000000000e+01,5.202363045079754222e+00,4.880190874710452209e-02
8.000000000000000000e+01,5.202362836919667721e+00,4.880180222298168696e-02
8.100000000000000000e+01,5.202363491904558046e+00,4.880120691650355336e-02
8.200000000000000000e+01,5.202364650736260643e+00,4.880024540120639354e-02
8.300000000000000000e+01,5.202369592063314840e+00,4.879610276154939391e-02
8.400000000000000000e+01,5.202377969938670077e+00,4.878750569586137731e-02
8.500000000000000000e+01,5.202381424219253425e+00,4.878417707299902845e-02
8.600000000000000000e+01,5.202379822079705285e+00,4.878609607940861959e-02
8.700000000000000000e+01,5.202372611502888766e+00,4.879287384756043899e-02
8.800000000000000000e+01,5.202358880396885432e+00,4.880350811486438428e-02
8.900000000000000000e+01,5.202338668751364636e+00,4.881567097068086752e-02
9.000000000000000000e+01,5.202330261034296299e+00,4.881975493109297348e-02
9.100000000000000000e+01,5.202329377970164259e+00,4.882005294737906675e-02
9.200000000000000000e+01,5.202329390262362629e+00,4.881982331734255331e-02
9.300000000000000000e+01,5.202330183495223359e+00,4.881914308527720431e-02
9.400000000000000000e+01,5.202331223912829650e+00,4.881827480936429264e-02
9.500000000000000000e+01,5.202336730789198782e+00,4.881323415302716434e-02
9.600000000000000000e+01,5.202343396636732287e+00,4.880698949451891394e-02
9.700000000000000000e+01,5.202346332758215119e+00,4.880421871585071542e-02
9.800000000000000000e+01,5.202344179494684084e+00,4.880667043635126406e-02
9.900000000000000000e+01,5.202336327428662699e+00,4.881391467099226167e-02
1.000000000000000000e+02,5.202321873390776119e+00,4.882484726623238791e-02
1.010000000000000000e+02,5.202301100971720160e+00,4.883696485831316714e-02
1.020000000000000000e+02,5.202292638241420519e+00,4.884090990431474294e-02
1.030000000000000000e+02,5.202291833366115448e+00,4.884115618833977102e-02
1.040000000000000000e+02,5.202291944492190012e+00,4.884087161628855589e-02
1.050000000000000000e+02,5.202292790934637701e+00,4.884015739932465183e-02
1.060000000000000000e+02,5.202293828558824274e+00,4.883928684576728518e-02
1.070000000000000000e+02,5.202301194531702144e+00,4.883263693733082972e-02
1.080000000000000000e+02,5.202308558607510847e+00,4.882511658843325525e-02
1.090000000000000000e+02,5.202310974507725838e+00,4.882290319730109990e-02
1.100000000000000000e+02,5.202308262332120847e+00,4.882588388166862053e-02
1.110000000000000000e+02,5.202299756419484389e+00,4.883358391524173642e-02
1.120000000000000000e+02,5.202284578123858694e+00,4.884478825764702881e-02
1.130000000000000000e+02,5.202263289940415092e+00,4.885681447345679301e-02
1.140000000000000000e+02,5.202254804431203361e+00,4.886060096074265613e-02
1.150000000000000000e+02,5.202254083311522059e+00,4.886079394866062880e-02
1.160000000000000000e+02,5.202254291213626480e+00,4.886045551201485815e-02
1.170000000000000000e+02,5.202255184387401421e+00,4.885971046052745015e-02
1.180000000000000000e+02,5.202256214807029266e+00,4.885884071869719264e-02
1.190000000000000000e+02,5.202263267762934795e+00,4.885245395113884531e-02
1.200000000000000000e+02,5.202270119695587169e+00,4.884548153674918292e-02
1.210000000000000000e+02,5.202272013487790225e+00,4.884382430703731320e-02
1.220000000000000000e+02,5.202268734245611981e+00,4.884732934584209291e-02
1.230000000000000000e+02,5.202259562297499862e+00,4.885547286511848081e-02
1.240000000000000000e+02,5.202243660961162419e+00,4.886691993459547911e-02
1.250000000000000000e+02,5.202221907771693132e+00,4.887880717953236448e-02
1.260000000000000000e+02,5.202218837513800764e+00,4.888017437638494250e-02
1.270000000000000000e+02,5.202218316538669285e+00,4.888024641002716025e-02
1.280000000000000000e+02,5.202218725014263079e+00,4.887979522976995672e-02
1.290000000000000000e+02,5.202219697244641949e+00,4.887899427615286646e-02
1.300000000000000000e+02,5.202220697749748268e+00,4.887813660839439994e-02
1.310000000000000000e+02,5.202226869383848928e+00,4.887282974665120572e-02
1.320000000000000000e+02,5.202233241534957031e+00,4.886643237956202201e-02
1.330000000000000000e+02,5.202234610374349977e+00,4.886533009431249380e-02
1.340000000000000000e+02,5.202230754790546641e+00,4.886935476273040341e-02
1.350000000000000000e+02,5.202220904520566513e+00,4.887792843013042537e-02
1.360000000000000000e+02,5.202204284624079023e+00,4.888958712382096561e-02
1.370000000000000000e+02,5.202182124956602038e+00,4.890128633117228618e-02
1.380000000000000000e+02,5.202179082629214690e+00,4.890257624258869534e-02
1.390000000000000000e+02,5.202178658449050808e+00,4.890259181598455296e-02
1.400000000000000000e+02,5.202179151916062061e+00,4.890209214955116429e-02
1.410000000000000000e+02,5.202180150481199306e+00,4.890127104528692314e-02
1.420000000000000000e+02,5.202181132321006096e+00,4.890042320406505494e-02
1.430000000000000000e+02,5.202190193759169468e+00,4.889195468022410063e-02
1.440000000000000000e+02,5.202196013441180433e+00,4.888609180454018405e-02
1.450000000000000000e+02,5.202196853849244462e+00,4.888554291146802316e-02
1.460000000000000000e+02,5.202192411928875160e+00,4.889008202270185566e-02
1.470000000000000000e+02,5.202181871587433726e+00,4.889907115509376651e-02
1.480000000000000000e+02,5.202164541853187885e+00,4.891090817614990316e-02
1.490000000000000000e+02,5.202145686237741096e+00,4.892078494690431378e-02
1.500000000000000000e+02,5.202144581249555699e+00,4.892124253117986765e-02
1.510000000000000000e+02,5.202144256597264871e+00,4.892120112211625904e-02
1.520000000000000000e+02,5.202144830121294028e+00,4.892065512459525117e-02
1.530000000000000000e+02,5.202145848838696018e+00,4.891981729194846279e-02
1.540000000000000000e+02,5.202148139533633753e+00,4.891840864738698780e-02
1.550000000000000000e+02,5.202155003123889898e+00,4.891166739190545149e-02
1.560000000000000000e+02,5.202160303838832434e+00,4.890636460020444942e-02
1.570000000000000000e+02,5.202160611865767947e+00,4.890636716410783763e-02
1.580000000000000000e+02,5.202155572994825228e+00,4.891141478637312662e-02
1.590000000000000000e+02,5.202144331401736821e+00,4.892080294614156721e-02
1.600000000000000000e+02,5.202126304530043654e+00,4.893278257058947950e-02
1.610000000000000000e+02,5.202107160577564393e+00,4.894244582097730806e-02
1.620000000000000000e+02,5.202106032199541374e+00,4.894287556843870957e-02
1.630000000000000000e+02,5.202105929545422391e+00,4.894270961059369457e-02
1.640000000000000000e+02,5.202106657727214589e+00,4.894207133505585477e-02
1.650000000000000000e+02,5.202107699845722522e+00,4.894120895309701791e-02
1.660000000000000000e+02,5.202112683577203356e+00,4.893704546394841981e-02
1.670000000000000000e+02,5.202121157328929435e+00,4.892837306672038339e-02
1.680000000000000000e+02,5.202124696199306619e+00,4.892496555266683672e-02
1.690000000000000000e+02,5.202123173213947460e+00,4.892680678732135025e-02
1.700000000000000000e+02,5.202116042525028128e+00,4.893351427750789601e-02
1.710000000000000000e+02,5.202102383196140600e+00,4.894410248930988055e-02
1.720000000000000000e+02,5.202082192526739313e+00,4.895626976165658867e-02
1.730000000000000000e+02,5.202073765822055051e+00,4.896037294823846892e-02
1.740000000000000000e+02,5.202072868528843763e+00,4.896067808939529031e-02
1.750000000000000000e+02,5.202072867501700060e+00,4.896045571977795247e-02
1.760000000000000000e+02,5.202073656819381497e+00,4.895977966882725241e-02
1.770000000000000000e+02,5.202074701387059186e+00,4.895891136175740954e-02
1.780000000000000000e+02,5.202079484425436107e+00,4.895489156470528985e-02
1.790000000000000000e+02,5.202087447940445308e+00,4.894675818753197599e-02
1.800000000000000000e+02,5.202090463005272447e+00,4.894391342179607585e-02
1.810000000000000000e+02,5.202088383893812562e+00,4.894629247416364820e-02
1.820000000000000000e+02,5.202080606086471271e+00,4.895347210667487514e-02
1.830000000000000000e+02,5.202066215114537151e+00,4.896436523722693529e-02
1.840000000000000000e+02,5.202045450018805361e+00,4.897649334546846922e-02
1.850000000000000000e+02,5.202036963071300590e+00,4.898045902331052415e-02
1.860000000000000000e+02,5.202036144269095885e+00,4.898071214576980165e-02
1.870000000000000000e+02,5.202036243663616055e+00,4.898043416468599032e-02
1.880000000000000000e+02,5.202037087670344562e+00,4.897972340316709278e-02
1.890000000000000000e+02,5.202038129881753292e+00,4.897885242132932193e-02
1.900000000000000000e+02,5.202045556111380087e+00,4.897216909855710981e-02
1.910000000000000000e+02,5.202053004747278386e+00,4.896458134614572327e-02
1.920000000000000000e+02,5.202055494309258954e+00,4.896229863597413579e-02
1.930000000000000000e+02,5.202052851503682795e+00,4.896521148676226398e-02
1.940000000000000000e+02,5.202044414179605170e+00,4.897285234451955599e-02
1.950000000000000000e+02,5.202029289931626721e+00,4.898402348537524847e-02
1.960000000000000000e+02,5.202007995322420975e+00,4.899606570402741113e-02
1.970000000000000000e+02,5.201999480622353289e+00,4.899987392429650673e-02
1.980000000000000000e+02,5.201998746022083786e+00,4.900007342811541627e-02
1.990000000000000000e+02,5.201998943788253449e+00,4.899974092138690424e-02
2.000000000000000000e+02,5.201999835857916032e+00,4.899899865775446395e-02
2.010000000000000000e+02,5.202000871188011466e+00,4.899812815973510205e-02
2.020000000000000000e+02,5.202007981215046151e+00,4.899170913848855530e-02
2.030000000000000000e+02,5.202014912095175525e+00,4.898467347249452902e-02
2.040000000000000000e+02,5.202016874338534436e+00,4.898295159146060646e-02
2.050000000000000000e+02,5.202013659619614927e+00,4.898639361850740809e-02
2.060000000000000000e+02,5.202004550280712181e+00,4.899448336693650735e-02
2.070000000000000000e+02,5.201988693514109308e+00,4.900590328474658391e-02
2.080000000000000000e+02,5.201966920282433904e+00,4.901781133240998983e-02
2.090000000000000000e+02,5.201963837098796617e+00,4.901918745793829024e-02
2.100000000000000000e+02,5.201963303314625087e+00,4.901926567944305674e-02
2.110000000000000000e+02,5.201963704307121183e+00,4.901881946378796456e-02
2.120000000000000000e+02,5.201964677528272851e+00,4.901802023980340178e-02
2.130000000000000000e+02,5.201965683415608055e+00,4.901716124659745433e-02
2.140000000000000000e+02,5.201971901364306206e+00,4.901183167165826249e-02
2.150000000000000000e+02,5.201978347160507887e+00,4.900537554479331842e-02
2.160000000000000000e+02,5.201979779303086637e+00,4.900421326192176685e-02
2.170000000000000000e+02,5.201975983304806483e+00,4.900817972171013504e-02
2.180000000000000000e+02,5.201966189333090185e+00,4.901670498111305313e-02
2.190000000000000000e+02,5.201949604106459013e+00,4.902834230603499849e-02
2.200000000000000000e+02,5.201927411110063737e+00,4.904006636997777085e-02
2.210000000000000000e+02,5.201924354700890873e+00,4.904136534500915662e-02
2.220000000000000000e+02,5.201923918681484516e+00,4.904138663856175140e-02
2.230000000000000000e+02,5.201924406262643963e+00,4.904089126366316387e-02
2.240000000000000000e+02,5.201925406716650713e+00,4.904007136597435951e-02
2.250000000000000000e+02,5.201926393941814553e+00,4.903922205050602334e-02
2.260000000000000000e+02,5.201935524076117368e+00,4.903071365400300807e-02
2.270000000000000000e+02,5.201941411429032769e+00,4.902479620773805141e-02
2.280000000000000000e+02,5.201942310040540640e+00,4.902419194853755574e-02
2.290000000000000000e+02,5.201937922646830081e+00,4.902867763203885149e-02
2.300000000000000000e+02,5.201927431939610713e+00,4.903762365479986257e-02
2.310000000000000000e+02,5.201910126606928308e+00,4.904944476509530416e-02
2.320000000000000000e+02,5.201891240628628843e+00,4.905934242600806794e-02
2.330000000000000000e+02,5.201890125875643811e+00,4.905980444314649025e-02
2.340000000000000000e+02,5.201889790496623256e+00,4.905976825109077677e-02
2.350000000000000000e+02,5.201890359666369257e+00,4.905922589011676299e-02
2.360000000000000000e+02,5.201891381013406424e+00,4.905838880416662356e-02
2.370000000000000000e+02,5.201893685256495203e+00,4.905697746631419720e-02
2.380000000000000000e+02,5.201900599055337970e+00,4.905020672504549484e-02
2.390000000000000000e+02,5.201905961834881964e+00,4.904485382948593764e-02
2.400000000000000000e+02,5.201906322997892573e+00,4.904480563281898159e-02
2.410000000000000000e+02,5.201901333444323150e+00,4.904980458271083338e-02
2.420000000000000000e+02,5.201890134453846848e+00,4.905915483985628933e-02
2.430000000000000000e+02,5.201866683039007455e+00,4.907416382021202034e-02
2.440000000000000000e+02,5.201852777197638389e+00,4.908088500334557847e-02
2.450000000000000000e+02,5.201851797434493996e+00,4.908124475034292972e-02
2.460000000000000000e+02,5.201851685857813656e+00,4.908108337473480326e-02
2.470000000000000000e+02,5.201852412066148013e+00,4.908044778976822231e-02
2.480000000000000000e+02,5.201853457870279307e+00,4.907958545285395074e-02
2.490000000000000000e+02,5.201858472173179315e+00,4.907540937683334964e-02
2.500000000000000000e+02,5.201867011714624844e+00,4.906669305229828526e-02
2.510000000000000000e+02,5.201870604431245049e+00,4.906323967827525695e-02
2.520000000000000000e+02,5.201869128276784160e+00,4.906503485601176190e-02
2.530000000000000000e+02,5.201862040324146008e+00,4.907170003531565600e-02
2.540000000000000000e+02,5.201848411269153871e+00,4.908226049777243694e-02
2.550000000000000000e+02,5.201828209435906736e+00,4.909443056015475038e-02
2.560000000000000000e+02,5.201819760550133509e+00,4.909854521509017522e-02
2.570000000000000000e+02,5.201818853540092213e+00,4.909885446967774542e-02
2.580000000000000000e+02,5.201818844990292234e+00,4.909863610637492382e-02
2.590000000000000000e+02,5.201819633579879643e+00,4.909796216872171909e-02
2.600000000000000000e+02,5.201820682165260834e+00,4.909709362317468684e-02
2.610000000000000000e+02,5.201825493571385906e+00,4.909306197151739465e-02
2.620000000000000000e+02,5.201833517265266771e+00,4.908488877161792940e-02
2.630000000000000000e+02,5.201836580809988675e+00,4.908200270076298194e-02
2.640000000000000000e+02,5.201834543460426730e+00,4.908434024424249836e-02
2.650000000000000000e+02,5.201826802410458583e+00,4.909148232356284197e-02
2.660000000000000000e+02,5.201812433143770065e+00,4.910235259596105323e-02
2.670000000000000000e+02,5.201791645593772273e+00,4.911448700471893192e-02
2.680000000000000000e+02,5.201783132851927505e+00,4.911846451931509844e-02
2.690000000000000000e+02,5.201782304889960074e+00,4.911872140526046815e-02
2.700000000000000000e+02,5.201782398196812096e+00,4.911844684724445825e-02
2.710000000000000000e+02,5.201783242582965983e+00,4.911773766767445204e-02
2.720000000000000000e+02,5.201784289017348684e+00,4.911686622895408000e-02
2.730000000000000000e+02,5.201791757196706278e+00,4.911016453613844396e-02
2.740000000000000000e+02,5.201799260336099628e+00,4.910254121697471552e-02
2.750000000000000000e+02,5.201801793066776369e+00,4.910022174147332663e-02
2.760000000000000000e+02,5.201799186874364267e+00,4.910309759558906251e-02
2.770000000000000000e+02,5.201790780041530837e+00,4.911070558800155472e-02
2.780000000000000000e+02,5.201775668587662160e+00,4.912185848635527291e-02
2.790000000000000000e+02,5.201754340552548150e+00,4.913390981692936782e-02
2.800000000000000000e+02,5.201745796946303457e+00,4.913772988105592765e-02
2.810000000000000000e+02,5.201745053911081662e+00,4.913793275297871632e-02
2.820000000000000000e+02,5.201745247030166830e+00,4.913760308701190654e-02
2.830000000000000000e+02,5.201746272917680436e+00,4.913675384236991517e-02
2.840000000000000000e+02,5.201747298641796746e+00,4.913588713121914975e-02
2.850000000000000000e+02,5.201754328486851264e+00,4.912955520240892826e-02
2.860000000000000000e+02,5.201761308173169951e+00,4.912248834630004307e-02
2.870000000000000000e+02,5.201763308317700840e+00,4.912073421830989023e-02
2.880000000000000000e+02,5.201760124954481590e+00,4.912414372419292991e-02
2.890000000000000000e+02,5.201751039533092147e+00,4.913220520602102487e-02
2.900000000000000000e+02,5.201735186353210416e+00,4.914361116748901248e-02
2.910000000000000000e+02,5.201713369239050699e+00,4.915553037966712696e-02
2.920000000000000000e+02,5.201710274579358639e+00,4.915691113295817677e-02
2.930000000000000000e+02,5.201709733518434575e+00,4.915699228019231731e-02
